Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Aug 16, 2019",44.93,45.58,44.64,44.81,1414500,0.9822446295484437
"Aug 15, 2019",44.27,44.61,43.61,44.13,2132400,0.9981904546482696
"Aug 14, 2019",44.23,44.47,43.13,43.91,1663100,-
"Aug 13, 2019",44,45.92,43.75,45.62,1384100,-
"Aug 12, 2019",44.88,45.1,43.9,44.21,1545500,0.9752923009044783
"Aug 09, 2019",45.92,46.53,44.63,45.33,1900600,1.0165956492487103
"Aug 08, 2019",45.83,46.45,44.11,46.36,3181200,1.0371364653243846
"Aug 07, 2019",44,45.39,43.25,45.04,2439600,-
"Aug 06, 2019",45.59,46.28,44.12,44.59,2990100,-
"Aug 05, 2019",47,47.33,43.93,44.7,4647100,0.9159836065573772
"Aug 02, 2019",49.86,50.07,48.25,48.8,1533300,0.9012003693444136
"Aug 01, 2019",51.73,53,49.52,49.93,2106600,0.9263450834879406
"Jul 31, 2019",54.17,54.2,51.3,51.72,1981400,-
"Jul 30, 2019",53.55,54.41,53.18,54.15,1190200,-
"Jul 29, 2019",54.66,54.69,52.36,53.9,1370500,0.9857351865398684
"Jul 26, 2019",52.81,54.78,52.67,54.68,2809100,1.0328673970532678
"Jul 25, 2019",54.3,54.3,52.23,52.47,2386500,1.0019094901661256
"Jul 24, 2019",52.67,54.53,52.53,54.35,1211500,-
"Jul 23, 2019",52.51,53.23,52.21,52.94,836800,-
"Jul 22, 2019",52.68,52.97,52.02,52.37,2029300,0.9990461655856543
"Jul 19, 2019",53.49,53.49,52.16,52.42,1180700,0.9776202909362179
"Jul 18, 2019",52.51,53.3,52.41,53.05,2874300,0.9814986123959297
"Jul 17, 2019",54.28,54.3,52.39,52.77,1720900,-
"Jul 16, 2019",54,54.09,53.32,53.62,953900,-
"Jul 15, 2019",53.5,54.17,52.9,54.05,845900,1.0159774436090225
"Jul 12, 2019",53.85,53.9,52.53,53.2,1210700,1.0230769230769232
"Jul 11, 2019",51.76,53.88,51.74,53.8,2353500,1.0416263310745402
"Jul 10, 2019",52.34,53,51.34,51.35,1999500,-
"Jul 09, 2019",51.46,52.52,51.27,52,2480800,-
"Jul 08, 2019",52,52.24,51.33,51.65,1199100,0.9902223926380368
"Jul 05, 2019",50.91,52.2,50.7,52.16,1292900,1.015971951694585
"Jul 03, 2019",51.44,51.8,50.65,51.65,1287800,-
"Jul 02, 2019",50.84,51.86,50.21,51.34,1834700,-
"Jul 01, 2019",50.53,51.16,49.52,50.65,1891700,1.0189096761215046
"Jun 28, 2019",50.69,51.08,49.23,49.71,6188800,0.9975918121613486
"Jun 27, 2019",49.65,51.14,49.55,50.65,2626000,0.9929425602822975
"Jun 26, 2019",50.16,50.65,49.49,49.49,2086000,-
"Jun 25, 2019",50.95,51.57,49.73,49.83,1790800,-
"Jun 24, 2019",52.95,53.38,50.86,51.01,2731000,0.9655498769638463
"Jun 21, 2019",54.25,54.87,52.65,52.83,3092300,0.987292094935526
"Jun 20, 2019",54,54.96,53.7,54.87,2727300,1.0401895734597155
"Jun 19, 2019",53.56,53.88,52.12,53.09,1755200,-
"Jun 18, 2019",53.19,54.2,52.66,53.51,3024200,-
"Jun 17, 2019",50.9,53.37,50.8,52.75,3103900,1.0387948011027963
"Jun 14, 2019",47.81,51,47.8,50.78,4208800,1.060125260960334
"Jun 13, 2019",48.45,48.49,47.61,48.28,2095000,0.9993790105568205
"Jun 12, 2019",47.9,48.45,47.54,48.08,1578500,-
"Jun 11, 2019",48.58,48.9,47.32,47.9,3807700,-
"Jun 10, 2019",49.63,49.89,47.6,48.31,5639400,1.0031146179401995
"Jun 07, 2019",47.02,49.23,45.67,48.16,20954400,0.9097091046467699
"Jun 06, 2019",53.77,54.94,52.77,54.74,5258000,1.0824599564959463
"Jun 05, 2019",53.64,53.94,51.89,53.32,2409700,-
"Jun 04, 2019",52.5,53,50.74,52.94,2249500,-
"Jun 03, 2019",56,56.1,50.25,50.57,4240000,0.9020692115590438
"May 31, 2019",54.3,56.42,54.07,56.06,2904400,1.0291903800257023
"May 30, 2019",54.51,55.7,54.51,55.48,1471200,-
"May 29, 2019",53.96,54.82,52.78,54.38,1448400,-
"May 28, 2019",54.25,55.1,53.88,54.47,5576200,-
"May 24, 2019",53.76,54.76,53.51,54.1,988700,0.9879474068663259
"May 23, 2019",53.98,54,52.52,53.21,1248900,1.000752303930788
"May 22, 2019",54.59,55.28,54.02,54.78,1898500,-
"May 21, 2019",53.81,54.94,53.81,54.76,1353100,-
"May 20, 2019",52.77,53.69,51.9,53.17,999600,0.9921627169247994
"May 17, 2019",54.22,54.84,53.55,53.59,1017400,1.0199847735059004
"May 16, 2019",53.69,55.32,53.69,54.74,1393600,1.085680285600952
"May 15, 2019",52.29,53.9,52,53.67,1300500,-
"May 14, 2019",51,52.84,50.9,52.54,2335800,-
"May 13, 2019",51.42,51.77,50.02,50.42,1607400,0.9504241281809614
"May 10, 2019",53.05,53.88,50.95,53.05,1398500,0.9966184482434717
"May 09, 2019",52.78,54,51.52,53.5,1320600,0.9572374306673823
"May 08, 2019",53.22,53.98,52.69,53.59,1481100,-
"May 07, 2019",54.98,55.5,52.31,53.23,2198400,-
"May 06, 2019",54.92,56.72,54.21,55.89,1610500,0.98990435706695
"May 03, 2019",55.08,56.73,54.55,56.46,1657800,0.9962943356273161
"May 02, 2019",55.77,56.5,54.04,54.89,1448000,0.951959764134582
"May 01, 2019",57.1,57.42,55.8,55.82,1501900,-
"Apr 30, 2019",56.5,56.94,55.38,56.67,2242900,-
"Apr 29, 2019",57.61,58.37,57.03,57.66,1517500,1.0069856793573175
"Apr 26, 2019",57.2,57.95,56.65,57.26,1557000,1.0365677045619115
"Apr 25, 2019",56.21,57.64,55.9,57.01,2476000,1.053205246628487
"Apr 24, 2019",55.47,56.25,55.09,55.84,1122000,-
"Apr 23, 2019",54.4,55.55,54.2,55.24,1497800,-
"Apr 22, 2019",52.74,54.37,52.5,54.13,1043200,-
"Apr 18, 2019",53.2,53.5,50.92,52.79,1941000,0.952544207867196
"Apr 17, 2019",55.45,55.49,52.09,53.18,2390100,-
"Apr 16, 2019",55.77,56.02,54.81,55.21,1200500,-
"Apr 15, 2019",55.36,56.65,55.16,55.42,2226500,1.0030769230769232
"Apr 12, 2019",55.75,55.86,54.81,55.25,1308300,1.0311683463979098
"Apr 11, 2019",56.09,56.36,55.01,55.35,1178900,1.0286192157591525
"Apr 10, 2019",53.8,56.86,53.79,55.91,3040300,-
"Apr 09, 2019",53.38,53.98,53.2,53.58,3116000,-
"Apr 08, 2019",53.67,54.19,53.03,53.81,1313000,0.99944279346211
"Apr 05, 2019",53.45,54.2,53.3,53.84,1659600,1.0022338049143709
"Apr 04, 2019",54.32,54.35,52.2,53.34,1659800,1.0230149597238205
"Apr 03, 2019",54,54.72,53.75,54.14,2415400,-
"Apr 02, 2019",52.23,53.85,51.76,53.72,1803900,-
"Apr 01, 2019",52.45,52.69,51.63,52.14,1244300,1.005787037037037
"Mar 29, 2019",52.07,52.49,51.32,51.84,1597000,0.964644585039077
"Mar 28, 2019",52,52.46,51.14,51.78,1253000,0.9845978322875071
"Mar 27, 2019",53.56,53.66,51.38,51.88,1751200,-
"Mar 26, 2019",53.25,54.34,53.1,53.74,2237800,-
"Mar 25, 2019",53.01,53.84,52.07,52.59,1702900,0.9859392575928009
"Mar 22, 2019",56.68,57.01,53.13,53.34,2915200,0.9414048711613132
"Mar 21, 2019",54.93,57.23,54.57,57.08,2455400,0.9883982683982684
"Mar 20, 2019",56.07,56.22,54.3,55.38,3457600,-
"Mar 19, 2019",56.81,57.25,55.54,56.66,4810600,-
"Mar 18, 2019",56.95,57.78,56.11,57.75,2797600,1.0226669027802373
"Mar 15, 2019",58,59.62,56.35,56.47,7536000,0.9860310808451196
"Mar 14, 2019",57.71,59.14,57.59,58.85,5028000,1.0297462817147858
"Mar 13, 2019",57.5,57.89,57.08,57.66,2367500,-
"Mar 12, 2019",57.19,57.98,57.07,57.27,1935500,-
"Mar 11, 2019",56.32,57.74,56.11,57.15,2478300,1.0207179853545276
"Mar 08, 2019",54.89,56.1,54.42,55.99,1191800,1.0044851094366702
