Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Jan 06, 2020",66.63,70.5,65.81,70.32,3151600,1.0451843043995244
"Jan 03, 2020",67.62,68.68,67.1,67.28,1127900,0.988830099941211
"Jan 02, 2020",68.8,69.24,68.02,68.72,1315500,1.0288965413984128
"Dec 31, 2019",66.38,68.18,66.31,68.04,1351400,-
"Dec 30, 2019",66.56,67.18,65.52,66.79,1162700,1.002250900360144
"Dec 27, 2019",67.51,67.96,66.51,66.64,955400,1.002708396027686
"Dec 26, 2019",66.5,68.19,66.3,67.45,1387600,1.0196523053665911
"Dec 24, 2019",66.3,66.89,65.74,66.46,562600,-
"Dec 23, 2019",67.02,67.5,65.93,66.15,1663500,0.9883460331689825
"Dec 20, 2019",68.2,68.48,66.42,66.93,2201400,1.011485567477709
"Dec 19, 2019",67.75,68.46,67.1,68.18,1610500,1.0275810097965337
"Dec 18, 2019",66.22,68.14,66.04,67.6,2237000,-
"Dec 17, 2019",66.62,66.62,65.4,66.17,2301000,-
"Dec 16, 2019",63.59,66.39,63.56,66.35,3282800,1.0442241107963486
"Dec 13, 2019",62.5,63.75,62.02,63.54,2489400,0.9840483196530898
"Dec 12, 2019",63.49,64.23,62.12,62.49,3317300,0.9476797088262057
"Dec 11, 2019",64.24,64.45,62.05,63.52,3685600,-
"Dec 10, 2019",65.49,65.83,63.39,64.57,3895700,-
"Dec 09, 2019",62.39,67.27,62.33,65.94,5234100,1.051004144086707
"Dec 06, 2019",64.26,65.08,62.11,62.74,11253600,0.8960297057983434
"Dec 05, 2019",70.03,70.75,69.22,69.67,3672600,1.0107355287973305
"Dec 04, 2019",70.5,70.9,69.15,69.96,2076500,-
"Dec 03, 2019",66.72,70.53,66.05,70.02,2444200,-
"Dec 02, 2019",74.06,74.5,68.46,68.93,3138600,0.9252348993288592
"Nov 29, 2019",74.1,74.94,73.86,74.5,512600,0.9912187333688133
"Nov 27, 2019",75.81,75.84,73.36,74.08,1355900,-
"Nov 26, 2019",75,75.77,74.76,75.16,1836500,-
"Nov 25, 2019",73.8,75.06,72.86,74.55,1936400,1.018999453253144
"Nov 22, 2019",72,74,71.15,73.16,3051900,1.0505456634118322
"Nov 21, 2019",71.5,71.95,69.58,69.92,1127000,0.997716894977169
"Nov 20, 2019",69.25,71.71,68.55,70.99,2780700,-
"Nov 19, 2019",70.19,70.33,68.19,69.64,1704700,-
"Nov 18, 2019",70.47,71.14,68.78,70.08,1676000,1.0009998571632623
"Nov 15, 2019",68.13,71.1,67.91,70.01,2311800,1.0295588235294117
"Nov 14, 2019",67.77,68.15,66.71,67.74,932500,0.9904956865038748
"Nov 13, 2019",68,68.51,66.87,68.01,1987000,-
"Nov 12, 2019",68.5,70.05,67.56,68,1911000,-
"Nov 11, 2019",69.51,70.19,67.76,68.39,1037500,0.9790980672870437
"Nov 08, 2019",66.54,70,66.52,69.85,1472400,1.0442517566153384
"Nov 07, 2019",67.03,68.68,66.21,66.81,1128200,0.9527952082144894
"Nov 06, 2019",66.95,67.13,65.36,66.83,1327400,-
"Nov 05, 2019",70.71,70.85,66.68,66.89,1805900,-
"Nov 04, 2019",70.81,70.85,69.01,70.12,1563100,0.9961642278732775
"Nov 01, 2019",69.86,70.55,68.02,70.39,3561800,1.0748205832951596
"Oct 31, 2019",69.52,70.08,66.6,69.89,3405300,1.0500300480769231
"Oct 30, 2019",65.97,70.09,65.66,70,4670300,-
"Oct 29, 2019",65.77,67.11,64.8,65.49,1825300,-
"Oct 28, 2019",63.96,67.47,62.26,66.56,3509300,1.0490149724192277
"Oct 25, 2019",64.33,64.99,62.79,63.45,1921900,1.0233870967741936
"Oct 24, 2019",63,65.94,62.76,64.52,3433300,0.9809943743348031
"Oct 23, 2019",61.33,63.74,60.97,62.06,3589200,-
